Player,AVG,year,fantasyPts,position,bucket,median,expected_diff
Christian McCaffrey,2.0,2019,469.2,RB,0,239.39999999999998,229.8
Alvin Kamara,3.0,2019,250.0,RB,0,239.39999999999998,10.600000000000023
Ezekiel Elliott,4.0,2019,315.6,RB,0,239.39999999999998,76.20000000000005
David Johnson,6.3,2019,143.5,RB,0,239.39999999999998,-95.89999999999998
Le'Veon Bell,7.3,2019,215.0,RB,0,239.39999999999998,-24.399999999999977
James Conner,10.3,2019,147.5,RB,1,227.8,-80.30000000000001
Nick Chubb,10.7,2019,261.2,RB,1,227.8,33.39999999999998
Dalvin Cook,16.7,2019,296.4,RB,1,227.8,68.59999999999997
Todd Gurley,17.0,2019,221.4,RB,1,227.8,-6.400000000000006
Joe Mixon,19.0,2019,225.4,RB,1,227.8,-2.4000000000000057
Leonard Fournette,23.3,2019,261.4,RB,1,227.8,33.599999999999966
Kerryon Johnson,26.3,2019,87.0,RB,2,193.55,-106.55000000000001
Damien Williams,28.7,2019,143.1,RB,2,193.55,-50.45000000000002
Aaron Jones,29.3,2019,319.8,RB,2,193.55,126.25
Devonta Freeman,30.3,2019,201.6,RB,2,193.55,8.049999999999983
Josh Jacobs,34.0,2019,193.6,RB,2,193.55,0.04999999999998295
Chris Carson,35.3,2019,240.6,RB,2,193.55,47.04999999999998
Marlon Mack,37.7,2019,179.3,RB,3,169.05,10.25
Derrick Henry,39.7,2019,300.5,RB,3,169.05,131.45
David Montgomery,41.0,2019,174.4,RB,3,169.05,5.349999999999994
Sony Michel,43.0,2019,154.6,RB,3,169.05,-14.450000000000017
Mark Ingram,44.7,2019,242.5,RB,3,169.05,73.44999999999999
Melvin Gordon,47.3,2019,186.8,RB,3,169.05,17.75
James White,52.7,2019,198.8,RB,4,151.8,47.0
Phillip Lindsay,53.0,2019,197.7,RB,4,151.8,45.89999999999998
Tevin Coleman,57.0,2019,135.4,RB,4,151.8,-16.400000000000006
Tarik Cohen,63.7,2019,163.9,RB,4,151.8,12.099999999999994
Miles Sanders,63.7,2019,218.7,RB,4,151.8,66.89999999999998
Austin Ekeler,64.0,2019,313.0,RB,4,151.8,161.2
Derrius Guice,72.3,2019,57.4,RB,5,150.3,-92.9
Duke Johnson,73.7,2019,156.0,RB,5,150.3,5.699999999999989
Kenyan Drake,76.0,2019,213.2,RB,5,150.3,62.89999999999998
Latavius Murray,79.3,2019,157.2,RB,5,150.3,6.899999999999977
Rashaad Penny,91.7,2019,77.3,RB,5,150.3,-73.00000000000001
Devin Singletary,93.0,2019,149.9,RB,5,150.3,-0.4000000000000057
Matt Breida,94.0,2019,105.3,RB,6,106.55,-1.25
Royce Freeman,97.3,2019,142.2,RB,6,106.55,35.64999999999999
Darrell Henderson,100.0,2019,22.4,RB,6,106.55,-84.15
Jordan Howard,101.0,2019,111.4,RB,6,106.55,4.8500000000000085
LeSean McCoy,101.7,2019,122.6,RB,6,106.55,16.049999999999997
Jaylen Samuels,118.0,2019,107.0,RB,6,106.55,0.45000000000000284
Kalen Ballage,118.3,2019,51.8,RB,7,89.5,-37.7
Tony Pollard,121.7,2019,89.2,RB,7,89.5,-0.29999999999999716
Justice Hill,126.0,2019,49.5,RB,7,89.5,-40.0
Dion Lewis,126.3,2019,68.3,RB,7,89.5,-21.200000000000003
Justin Jackson,126.7,2019,31.2,RB,7,89.5,-58.3
Peyton Barber,127.3,2019,116.5,RB,7,89.5,27.0
Darwin Thompson,133.3,2019,32.1,RB,8,110.30000000000001,-78.20000000000002
Ronald Jones,133.7,2019,170.3,RB,8,110.30000000000001,60.0
Kareem Hunt,137.0,2019,100.6,RB,8,110.30000000000001,-9.700000000000017
Nyheim Miller-Hines,139.7,2019,107.9,RB,8,110.30000000000001,-2.4000000000000057
Adrian Peterson,144.0,2019,151.0,RB,8,110.30000000000001,40.69999999999999
Alexander Mattison,145.7,2019,70.4,RB,8,110.30000000000001,-39.900000000000006
Carlos Hyde,148.3,2019,157.2,RB,9,83.85,73.35
Ito Smith,153.3,2019,36.3,RB,9,83.85,-47.55
Damien Harris,157.3,2019,1.2,RB,9,83.85,-82.64999999999999
Chris Thompson,174.0,2019,93.6,RB,9,83.85,9.75
Giovani Bernard,179.3,2019,70.4,RB,9,83.85,-13.449999999999989
Jalen Richard,182.3,2019,82.8,RB,9,83.85,-1.0499999999999972
C.J. Anderson,183.3,2019,4.3,RB,10,74.30000000000001,-70.00000000000001
Malcolm Brown,188.3,2019,59.1,RB,10,74.30000000000001,-15.20000000000001
Mike Davis,189.7,2019,11.9,RB,10,74.30000000000001,-62.40000000000001
Chase Edmonds,191.3,2019,82.8,RB,10,74.30000000000001,8.499999999999986
Ty Montgomery,192.3,2019,32.3,RB,10,74.30000000000001,-42.000000000000014
Jamaal Williams,192.3,2019,146.3,RB,10,74.30000000000001,72.0
Dare Ogunbowale,200.7,2019,77.3,RB,11,56.849999999999994,20.450000000000003
Frank Gore,209.0,2019,94.9,RB,11,56.849999999999994,38.05000000000001
Ryquell Armstead,212.0,2019,51.2,RB,11,56.849999999999994,-5.6499999999999915
Gus Edwards,219.7,2019,94.6,RB,11,56.849999999999994,37.75
T.J. Yeldon,226.3,2019,31.7,RB,11,56.849999999999994,-25.149999999999995
Dontrell Hilliard,229.0,2019,38.1,RB,11,56.849999999999994,-18.749999999999993
Rex Burkhead,238.3,2019,103.1,RB,12,20.7,82.39999999999999
Benny Snell,250.0,2019,59.9,RB,12,20.7,39.2
Dexter Williams,269.0,2019,1.1,RB,12,20.7,-19.599999999999998
Brian Hill,277.0,2019,67.2,RB,12,20.7,46.5
Tyler Ervin,315.0,2019,4.1,RB,12,20.7,-16.6
Patrick DiMarco,321.0,2019,9.8,RB,12,20.7,-10.899999999999999
Jay Ajayi,322.7,2019,3.0,RB,13,52.849999999999994,-49.849999999999994
Anthony Sherman,336.0,2019,5.1,RB,13,52.849999999999994,-47.74999999999999
Tra Carson,348.0,2019,10.6,RB,13,52.849999999999994,-42.24999999999999
Wes Hills,352.0,2019,16.2,RB,13,52.849999999999994,-36.64999999999999
Alfred Morris,359.5,2019,0.4,RB,13,52.849999999999994,-52.449999999999996
Darrel Williams,361.0,2019,69.8,RB,13,52.849999999999994,16.950000000000003
Reggie Bonnafon,363.0,2019,29.3,RB,14,23.9,5.400000000000002
Buddy Howell,374.5,2019,1.0,RB,14,23.9,-22.9
Danny Vitale,375.0,2019,17.0,RB,14,23.9,-6.899999999999999
Jeff Wilson,377.5,2019,46.9,RB,14,23.9,23.0
Patrick Laird,391.0,2019,66.2,RB,14,23.9,42.300000000000004
Jordan Scarlett,393.5,2019,0.9,RB,14,23.9,-23.0
Jonathan Williams,396.0,2019,40.4,RB,15,42.5,-2.1000000000000014
Qadree Ollison,410.5,2019,30.7,RB,15,42.5,-11.8
Ty Johnson,413.0,2019,62.2,RB,15,42.5,19.700000000000003
David Fluellen,413.0,2019,0.0,RB,15,42.5,-42.5
Wayne Gallman,415.0,2019,50.2,RB,15,42.5,7.700000000000003
DeAndre Washington,423.5,2019,121.9,RB,15,42.5,79.4
T.J. Logan,425.0,2019,4.3,RB,16,16.7,-12.399999999999999
Taiwan Jones,437.0,2019,5.9,RB,16,16.7,-10.799999999999999
James Develin,439.0,2019,0.3,RB,16,16.7,-16.4
Raheem Mostert,442.5,2019,169.2,RB,16,16.7,152.5
Darren Sproles,448.5,2019,15.0,RB,16,16.7,-1.6999999999999993
Mike Boone,449.0,2019,50.0,RB,16,16.7,33.3
Marshawn Lynch,450.0,2019,9.4,RB,17,13.4,-4.0
Devine Ozigbo,453.0,2019,8.0,RB,17,13.4,-5.4
Trenton Cannon,453.0,2019,0.0,RB,17,13.4,-13.4
Brandon Bolden,468.0,2019,50.9,RB,17,13.4,37.5
D'Ernest Johnson,469.0,2019,15.2,RB,17,13.4,1.799999999999999
Kerrith Whyte,486.0,2019,14.1,RB,17,13.4,0.6999999999999993
Josh Ferguson,494.0,2019,0.9,RB,18,10.4,-9.5
Jeremy McNichols,503.0,2019,0.0,RB,18,10.4,-10.4
Javorius Allen,508.0,2019,11.5,RB,18,10.4,1.0999999999999996
Rod Smith,548.0,2019,0.0,RB,18,10.4,-10.4
Samaje Perine,553.0,2019,1.6,RB,18,10.4,-8.8
John Kelly,557.0,2019,0.9,RB,18,10.4,-9.5
Dwayne Washington,577.0,2019,7.6,RB,19,7.75,-0.15000000000000036
Josh Adams,583.0,2019,1.2,RB,19,7.75,-6.55
Trayveon Williams,584.0,2019,0.0,RB,19,7.75,-7.75
Mark Walton,588.0,2019,44.0,RB,19,7.75,36.25
Zach Zenner,590.0,2019,3.7,RB,19,7.75,-4.05
Travis Homer,601.0,2019,28.0,RB,19,7.75,20.25
Wendell Smallwood,603.0,2019,23.5,RB,20,23.5,0.0
Spencer Ware,604.0,2019,12.3,RB,20,23.5,-11.2
Bilal Powell,608.0,2019,33.2,RB,20,23.5,9.700000000000003
J.D. McKissic,611.0,2019,83.8,RB,20,23.5,60.3
C.J. Prosise,613.0,2019,30.8,RB,20,23.5,7.300000000000001
Corey Clement,615.0,2019,0.0,RB,20,23.5,-23.5
Paul Perkins,622.0,2019,4.8,RB,21,36.349999999999994,-31.549999999999994
Ameer Abdullah,623.0,2019,41.3,RB,21,36.349999999999994,4.950000000000003
Jordan Wilkins,641.0,2019,54.0,RB,21,36.349999999999994,17.650000000000006
Myles Gaskin,650.0,2019,31.4,RB,21,36.349999999999994,-4.949999999999996
Devontae Booker,654.0,2019,12.6,RB,21,36.349999999999994,-23.749999999999993
Kyle Juszczyk,655.0,2019,50.6,RB,21,36.349999999999994,14.250000000000007
Travis Kelce,12.3,2019,256.3,TE,0,159.6,96.70000000000002
George Kittle,26.3,2019,222.5,TE,0,159.6,62.900000000000006
Zach Ertz,29.7,2019,215.6,TE,0,159.6,56.0
O.J. Howard,55.3,2019,85.9,TE,0,159.6,-73.69999999999999
Evan Engram,57.7,2019,109.4,TE,0,159.6,-50.19999999999999
Hunter Henry,65.3,2019,150.2,TE,0,159.6,-9.400000000000006
Jared Cook,77.3,2019,167.5,TE,1,146.15,21.349999999999994
Vance McDonald,87.0,2019,83.5,TE,1,146.15,-62.650000000000006
David Njoku,92.3,2019,15.1,TE,1,146.15,-131.05
Eric Ebron,103.3,2019,86.5,TE,1,146.15,-59.650000000000006
Austin Hooper,112.3,2019,189.7,TE,1,146.15,43.54999999999998
Delanie Walker,121.3,2019,54.5,TE,1,146.15,-91.65
Mark Andrews,124.3,2019,209.2,TE,2,113.45,95.74999999999999
Kyle Rudolph,138.7,2019,111.7,TE,2,113.45,-1.75
Trey Burton,145.7,2019,22.4,TE,2,113.45,-91.05000000000001
T.J. Hockenson,147.3,2019,80.7,TE,2,113.45,-32.75
Chris Herndon,155.3,2019,1.7,TE,2,113.45,-111.75
Jimmy Graham,157.0,2019,100.7,TE,2,113.45,-12.75
Greg Olsen,158.0,2019,123.7,TE,3,102.85,20.85000000000001
Dallas Goedert,158.3,2019,148.7,TE,3,102.85,45.849999999999994
Darren Waller,163.3,2019,223.1,TE,3,102.85,120.25
Jack Doyle,177.3,2019,111.8,TE,3,102.85,8.950000000000003
Noah Fant,184.7,2019,113.0,TE,3,102.85,10.150000000000006
Tyler Eifert,191.0,2019,104.6,TE,3,102.85,1.75
Jason Witten,214.3,2019,139.9,TE,4,72.05,67.85000000000001
Mike Gesicki,215.3,2019,138.0,TE,4,72.05,65.95
Gerald Everett,225.7,2019,89.8,TE,4,72.05,17.75
Ian Thomas,242.0,2019,35.6,TE,4,72.05,-36.449999999999996
Irv Smith,242.7,2019,79.1,TE,4,72.05,7.049999999999997
Cameron Brate,247.3,2019,91.1,TE,4,72.05,19.049999999999997
Ryan Izzo,303.0,2019,23.4,TE,5,70.5,-47.1
Scott Simonson,304.0,2019,3.1,TE,5,70.5,-67.4
Logan Thomas,340.0,2019,39.3,TE,5,70.5,-31.200000000000003
Levine Toilolo,344.0,2019,3.0,TE,5,70.5,-67.5
Nick Boyle,366.0,2019,75.1,TE,5,70.5,4.599999999999994
Darren Fells,367.0,2019,110.1,TE,5,70.5,39.599999999999994
Jesse James,367.7,2019,30.2,TE,6,51.7,-21.500000000000004
Hayden Hurst,374.7,2019,76.9,TE,6,51.7,25.200000000000003
Ricky Seals-Jones,377.5,2019,60.9,TE,6,51.7,9.199999999999996
Ryan Griffin,378.0,2019,96.0,TE,6,51.7,44.3
Benjamin Watson,382.5,2019,34.3,TE,6,51.7,-17.400000000000006
Eric Saubert,383.0,2019,4.1,TE,6,51.7,-47.6
Deon Yelder,384.0,2019,8.0,TE,7,36.75,-28.75
Charles Clay,386.0,2019,47.7,TE,7,36.75,10.950000000000003
Matt LaCosse,387.5,2019,32.1,TE,7,36.75,-4.649999999999999
Foster Moreau,388.0,2019,68.4,TE,7,36.75,31.650000000000006
Tommy Sweeney,392.0,2019,19.4,TE,7,36.75,-17.35
Jordan Thomas,393.5,2019,1.8,TE,7,36.75,-34.95
Robert Tonyan,395.0,2019,26.0,TE,8,28.1,-2.1000000000000014
C.J. Uzomah,398.0,2019,63.2,TE,8,28.1,35.1
Nick O'Leary,398.0,2019,29.9,TE,8,28.1,1.7999999999999972
Anthony Firkser,412.0,2019,40.4,TE,8,28.1,12.299999999999997
Geoff Swaim,413.0,2019,19.5,TE,8,28.1,-8.600000000000001
Kaden Smith,417.0,2019,75.8,TE,8,28.1,47.699999999999996
Rhett Ellison,429.0,2019,40.7,TE,9,26.4,14.300000000000004
Dan Arnold,430.0,2019,32.7,TE,9,26.4,6.300000000000004
Luke Willson,432.0,2019,15.9,TE,9,26.4,-10.499999999999998
Will Dissly,433.0,2019,73.9,TE,9,26.4,47.50000000000001
Virgil Green,435.0,2019,22.8,TE,9,26.4,-3.599999999999998
Jordan Akins,440.5,2019,89.8,TE,9,26.4,63.4
Drew Sample,441.0,2019,8.0,TE,10,21.15,-13.149999999999999
Ryan Griffin,442.0,2019,96.0,TE,10,21.15,74.85
Ross Dwelley,443.0,2019,36.1,TE,10,21.15,14.950000000000003
Lance Kendricks,447.0,2019,8.0,TE,10,21.15,-13.149999999999999
Dalton Schultz,452.0,2019,1.6,TE,10,21.15,-19.549999999999997
Vernon Davis,458.5,2019,28.3,TE,10,21.15,7.150000000000002
Garrett Celek,464.0,2019,0.0,TE,11,23.049999999999997,-23.049999999999997
Jeremy Sprinkle,467.0,2019,56.1,TE,11,23.049999999999997,33.050000000000004
Jace Sternberger,475.0,2019,0.0,TE,11,23.049999999999997,-23.049999999999997
Blake Jarwin,476.5,2019,85.5,TE,11,23.049999999999997,62.45
Adam Shaheen,477.0,2019,16.4,TE,11,23.049999999999997,-6.649999999999999
Dawson Knox,479.5,2019,79.7,TE,11,23.049999999999997,56.650000000000006
Blake Bell,483.0,2019,14.7,TE,12,23.2,-8.5
Tyler Higbee,490.5,2019,160.4,TE,12,23.2,137.20000000000002
Maxx Williams,510.0,2019,41.2,TE,12,23.2,18.000000000000004
Josh Hill,522.0,2019,65.6,TE,12,23.2,42.39999999999999
Jacob Hollister,534.0,2019,93.9,TE,12,23.2,70.7
Xavier Grimble,544.0,2019,1.3,TE,12,23.2,-21.9
Demetrius Harris,568.0,2019,47.9,TE,13,31.4,16.5
Mo Alie-Cox,630.0,2019,17.3,TE,13,31.4,-14.099999999999998
Nick Vannett,635.0,2019,33.6,TE,13,31.4,2.200000000000003
Jeff Heuerman,643.0,2019,31.4,TE,13,31.4,0.0
Tyler Kroft,658.0,2019,19.1,TE,13,31.4,-12.299999999999997
Jonnu Smith,660.0,2019,104.7,TE,13,31.4,73.30000000000001
DeAndre Hopkins,5.0,2019,264.3,WR,0,273.95000000000005,-9.650000000000034
Davante Adams,8.0,2019,212.7,WR,0,273.95000000000005,-61.25000000000006
Julio Jones,10.7,2019,274.1,WR,0,273.95000000000005,0.14999999999997726
Michael Thomas,12.3,2019,374.6,WR,0,273.95000000000005,100.64999999999998
Odell Beckham,13.3,2019,202.5,WR,0,273.95000000000005,-71.45000000000005
JuJu Smith-Schuster,14.3,2019,115.2,WR,0,273.95000000000005,-158.75000000000006
Tyreek Hill,17.7,2019,188.3,WR,1,227.8,-39.5
Mike Evans,19.7,2019,230.7,WR,1,227.8,2.8999999999999773
Antonio Brown,21.0,2019,16.1,WR,1,227.8,-211.70000000000002
Adam Thielen,25.3,2019,114.4,WR,1,227.8,-113.4
Keenan Allen,26.7,2019,261.5,WR,1,227.8,33.69999999999999
Stefon Diggs,33.0,2019,218.3,WR,1,227.8,-9.5
Amari Cooper,33.7,2019,246.5,WR,2,227.45,19.05000000000001
Julian Edelman,37.7,2019,250.4,WR,2,227.45,22.950000000000017
Chris Godwin,39.3,2019,274.1,WR,2,227.45,46.650000000000034
Brandin Cooks,40.3,2019,117.5,WR,2,227.45,-109.94999999999999
T.Y. Hilton,42.0,2019,125.1,WR,2,227.45,-102.35
Kenny Golladay,43.7,2019,250.0,WR,2,227.45,22.55000000000001
Robert Woods,46.0,2019,232.9,WR,3,197.4,35.5
Tyler Lockett,46.0,2019,235.2,WR,3,197.4,37.79999999999998
Cooper Kupp,50.0,2019,270.5,WR,3,197.4,73.1
Calvin Ridley,54.0,2019,195.0,WR,3,197.4,-2.4000000000000057
Tyler Boyd,54.3,2019,226.9,WR,3,197.4,29.5
DJ Moore,58.7,2019,232.5,WR,3,197.4,35.099999999999994
Allen Robinson,64.3,2019,254.9,WR,4,164.2,90.70000000000002
Alshon Jeffery,68.3,2019,122.2,WR,4,164.2,-41.999999999999986
Jarvis Landry,69.3,2019,237.4,WR,4,164.2,73.20000000000002
Robbie Chosen,71.0,2019,160.3,WR,4,164.2,-3.8999999999999773
Dede Westbrook,78.3,2019,152.7,WR,4,164.2,-11.5
Christian Kirk,81.3,2019,166.2,WR,4,164.2,2.0
Sammy Watkins,82.0,2019,138.5,WR,5,143.10000000000002,-4.600000000000023
Josh Gordon,82.3,2019,75.7,WR,5,143.10000000000002,-67.40000000000002
Corey Davis,84.0,2019,115.1,WR,5,143.10000000000002,-28.00000000000003
Curtis Samuel,85.7,2019,171.7,WR,5,143.10000000000002,28.599999999999966
Sterling Shepard,89.7,2019,139.8,WR,5,143.10000000000002,-3.3000000000000114
Marvin Jones,95.0,2019,193.9,WR,5,143.10000000000002,50.79999999999998
Marquez Valdes-Scantling,97.7,2019,84.1,WR,6,141.4,-57.30000000000001
Courtland Sutton,98.3,2019,220.9,WR,6,141.4,79.5
Dante Pettis,101.0,2019,33.9,WR,6,141.4,-107.5
Emmanuel Sanders,102.7,2019,182.9,WR,6,141.4,41.5
Larry Fitzgerald,104.7,2019,179.4,WR,6,141.4,38.0
Geronimo Allison,106.0,2019,75.4,WR,6,141.4,-66.0
James Washington,111.0,2019,135.5,WR,7,114.2,21.299999999999997
DeSean Jackson,117.0,2019,36.9,WR,7,114.2,-77.30000000000001
Michael Gallup,119.7,2019,212.7,WR,7,114.2,98.49999999999999
Donte Moncrief,123.3,2019,5.8,WR,7,114.2,-108.4
Tyrell Williams,128.0,2019,143.1,WR,7,114.2,28.89999999999999
Golden Tate,132.0,2019,154.2,WR,7,114.2,39.999999999999986
Anthony Miller,132.0,2019,129.5,WR,8,126.1,3.4000000000000057
Mike Williams,135.0,2019,161.3,WR,8,126.1,35.20000000000002
John Brown,135.3,2019,214.7,WR,8,126.1,88.6
Keke Coutee,136.0,2019,54.8,WR,8,126.1,-71.3
Jamison Crowder,144.0,2019,197.7,WR,8,126.1,71.6
Mecole Hardman,154.0,2019,117.5,WR,8,126.1,-8.599999999999994
Tre'Quan Smith,165.7,2019,71.4,WR,9,98.55000000000001,-27.150000000000006
Adam Humphries,171.7,2019,86.5,WR,9,98.55000000000001,-12.050000000000011
Devin Funchess,173.7,2019,6.2,WR,9,98.55000000000001,-92.35000000000001
Deebo Samuel,176.3,2019,189.1,WR,9,98.55000000000001,90.54999999999998
DeVante Parker,177.0,2019,246.2,WR,9,98.55000000000001,147.64999999999998
Marquise Goodwin,177.3,2019,38.1,WR,9,98.55000000000001,-60.45000000000001
Albert Wilson,181.0,2019,88.6,WR,10,101.9,-13.300000000000011
Zay Jones,181.0,2019,48.9,WR,10,101.9,-53.00000000000001
Kenny Stills,182.0,2019,120.1,WR,10,101.9,18.19999999999999
Mohamed Sanu,185.0,2019,124.1,WR,10,101.9,22.19999999999999
N'Keal Harry,187.3,2019,39.4,WR,10,101.9,-62.50000000000001
Parris Campbell,190.0,2019,40.1,WR,10,101.9,-61.800000000000004
Cole Beasley,191.7,2019,180.8,WR,11,74.25,106.55000000000001
DaeSean Hamilton,204.3,2019,63.7,WR,11,74.25,-10.549999999999997
Andy Isabella,208.3,2019,35.4,WR,11,74.25,-38.85
Miles Boykin,211.0,2019,50.8,WR,11,74.25,-23.450000000000003
Trey Quinn,213.0,2019,51.5,WR,11,74.25,-22.75
Taylor Gabriel,215.7,2019,90.3,WR,11,74.25,16.049999999999997
Nelson Agholor,217.3,2019,94.0,WR,12,95.5,-1.5
Rashard Higgins,217.5,2019,15.5,WR,12,95.5,-80.0
Randall Cobb,217.7,2019,156.9,WR,12,95.5,61.400000000000006
J.J. Arcega-Whiteside,223.0,2019,32.9,WR,12,95.5,-62.6
Demaryius Thomas,224.3,2019,85.3,WR,12,95.5,-10.200000000000003
KeeSean Johnson,229.0,2019,46.0,WR,12,95.5,-49.5
Ted Ginn,234.3,2019,85.9,WR,13,78.35,7.550000000000011
Robert Foster,241.7,2019,12.3,WR,13,78.35,-66.05
DJ Chark,243.5,2019,223.8,WR,13,78.35,145.45000000000002
Jakobi Meyers,245.0,2019,61.9,WR,13,78.35,-16.449999999999996
Danny Amendola,245.3,2019,135.8,WR,13,78.35,57.45000000000002
A.J. Brown,246.0,2019,217.1,WR,13,78.35,138.75
Preston Williams,247.0,2019,92.8,WR,14,82.2,10.599999999999994
John Ross,251.5,2019,97.0,WR,14,82.2,14.799999999999997
David Moore,255.5,2019,61.6,WR,14,82.2,-20.6
Antonio Callaway,257.0,2019,16.9,WR,14,82.2,-65.30000000000001
Phillip Dorsett,259.3,2019,100.8,WR,14,82.2,18.599999999999994
Demarcus Robinson,262.0,2019,100.9,WR,14,82.2,18.700000000000003
Terry McLaurin,268.5,2019,191.9,WR,15,54.0,137.9
Willie Snead,269.5,2019,95.1,WR,15,54.0,41.099999999999994
Josh Reynolds,272.5,2019,61.9,WR,15,54.0,7.899999999999999
Malik Turner,302.0,2019,45.5,WR,15,54.0,-8.5
Richie James,312.0,2019,28.4,WR,15,54.0,-25.6
Josh Bellamy,318.0,2019,4.0,WR,15,54.0,-50.0
Deonte Harty,324.0,2019,11.5,WR,16,48.7,-37.2
Paul Richardson,325.3,2019,64.5,WR,16,48.7,15.799999999999997
Gehrig Dieter,328.0,2019,0.0,WR,16,48.7,-48.7
Trevor Davis,334.0,2019,32.4,WR,16,48.7,-16.300000000000004
Damion Ratley,341.0,2019,38.0,WR,16,48.7,-10.700000000000003
Robert Davis,353.0,2019,3.7,WR,16,48.7,-45.0
Bobo Wilson,359.0,2019,6.5,WR,17,54.85,-48.35
Damion Willis,369.0,2019,17.2,WR,17,54.85,-37.650000000000006
Russell Gage,369.0,2019,100.8,WR,17,54.85,45.949999999999996
Hunter Renfrow,370.0,2019,133.5,WR,17,54.85,78.65
Cam Sims,374.0,2019,4.7,WR,17,54.85,-50.15
Keelan Doss,378.5,2019,24.3,WR,17,54.85,-30.55
Auden Tate,382.0,2019,103.5,WR,18,54.4,49.1
Justin Hardy,386.0,2019,38.5,WR,18,54.4,-15.899999999999999
Breshad Perriman,388.0,2019,138.1,WR,18,54.4,83.69999999999999
Chris Conley,398.5,2019,154.5,WR,18,54.4,100.1
Vyncint Smith,399.0,2019,50.7,WR,18,54.4,-3.6999999999999957
Zach Pascal,401.0,2019,133.3,WR,18,54.4,78.9
Diontae Johnson,401.5,2019,161.1,WR,19,41.7,119.39999999999999
De'Anthony Thomas,402.0,2019,2.1,WR,19,41.7,-39.6
Jake Kumerow,405.0,2019,39.9,WR,19,41.7,-1.8000000000000043
Chad Williams,405.0,2019,0.0,WR,19,41.7,-41.7
T.J. Jones,408.0,2019,12.8,WR,19,41.7,-28.900000000000002
Isaiah McKenzie,409.0,2019,63.3,WR,19,41.7,21.599999999999994
Michael Crabtree,415.0,2019,6.2,WR,20,24.75,-18.55
Andre Roberts,415.0,2019,5.7,WR,20,24.75,-19.05
Jaron Brown,416.0,2019,50.0,WR,20,24.75,25.25
Javon Wims,416.0,2019,42.6,WR,20,24.75,17.85
Juwann Winfree,422.0,2019,0.0,WR,20,24.75,-24.75
Marcell Ateman,423.0,2019,16.6,WR,20,24.75,-8.149999999999999
Josh Malone,428.0,2019,0.0,WR,21,9.0,-9.0
Cody Core,434.0,2019,5.8,WR,21,9.0,-3.2
Jakeem Grant,436.5,2019,41.9,WR,21,9.0,32.9
Josh Doctson,439.5,2019,0.0,WR,21,9.0,-9.0
Travis Benjamin,445.5,2019,9.0,WR,21,9.0,0.0
Chad Beebe,455.0,2019,9.0,WR,21,9.0,0.0
Russell Shepard,456.0,2019,5.5,WR,22,21.95,-16.45
Austin Carr,457.0,2019,1.9,WR,22,21.95,-20.05
Deon Cain,458.5,2019,21.4,WR,22,21.95,-0.5500000000000007
DeAndre Carter,460.0,2019,27.2,WR,22,21.95,5.25
Cody Latimer,460.5,2019,66.0,WR,22,21.95,44.05
Damiere Byrd,463.0,2019,73.9,WR,22,21.95,51.95
Bennie Fowler,466.0,2019,44.3,WR,23,22.25,22.049999999999997
Chris Moore,471.5,2019,5.1,WR,23,22.25,-17.15
Trent Sherfield,474.0,2019,12.0,WR,23,22.25,-10.25
Cordarrelle Patterson,476.5,2019,29.6,WR,23,22.25,7.350000000000001
Riley Ridley,480.0,2019,12.9,WR,23,22.25,-9.35
Alex Erickson,481.0,2019,99.2,WR,23,22.25,76.95
Laquon Treadwell,482.0,2019,33.4,WR,24,18.1,15.299999999999997
Chris Hogan,482.5,2019,14.7,WR,24,18.1,-3.400000000000002
Lil'Jordan Humphrey,484.0,2019,0.0,WR,24,18.1,-18.1
Keelan Cole,487.0,2019,78.7,WR,24,18.1,60.6
Jason Sanders,493.0,2019,7.1,WR,24,18.1,-11.000000000000002
John Ursua,497.0,2019,2.1,WR,24,18.1,-16.0
Seth Roberts,531.0,2019,60.1,WR,25,26.8,33.3
Tavon Austin,554.0,2019,47.4,WR,25,26.8,20.599999999999998
Braxton Berrios,555.0,2019,17.5,WR,25,26.8,-9.3
Jarius Wright,560.0,2019,56.9,WR,25,26.8,30.099999999999998
Byron Pringle,570.0,2019,35.0,WR,25,26.8,8.2
Tajae Sharpe,574.0,2019,81.9,WR,25,26.8,55.10000000000001
Darius Slayton,582.0,2019,170.0,WR,26,22.8,147.2
Allen Hurns,594.0,2019,85.6,WR,26,22.8,62.8
Kendrick Bourne,597.0,2019,95.8,WR,26,22.8,73.0
Jordan Matthews,598.0,2019,7.3,WR,26,22.8,-15.5
Ryan Grant,607.0,2019,5.4,WR,26,22.8,-17.4
J.J. Nelson,609.0,2019,13.6,WR,26,22.8,-9.200000000000001
Kelvin Harmon,620.0,2019,66.5,WR,27,20.8,45.7
Justin Watson,637.0,2019,42.9,WR,27,20.8,22.099999999999998
Chester Rogers,653.0,2019,47.7,WR,27,20.8,26.900000000000002
Tim Patrick,657.0,2019,37.8,WR,27,20.8,16.999999999999996
Keith Kirkwood,662.0,2019,0.0,WR,27,20.8,-20.8
Taywan Taylor,664.0,2019,0.0,WR,27,20.8,-20.8
Gary Jennings,666.0,2019,0.0,WR,28,21.4,-21.4
Ryan Switzer,667.0,2019,10.7,WR,28,21.4,-10.7
Dontrelle Inman,668.0,2019,30.1,WR,28,21.4,8.700000000000003
Lamar Jackson,23.5,2020,347.8,QB,0,307.2,40.60000000000002
