AVG,year,player,fantasyPts,position,bucket,median,expected_diff,sleeper_id,player_id
178.3,2023,Deon Jackson,8.0,RB,10,74.30000000000001,-66.30000000000001,8140,7551
185.0,2023,Deuce Vaughn,15.0,RB,10,74.30000000000001,-59.30000000000001,8140,9505
191.3,2023,Rico Dowdle,91.5,RB,10,74.30000000000001,17.19999999999999,8140,7021
200.0,2023,Justice Hill,111.3,RB,10,74.30000000000001,36.999999999999986,8140,5995
203.0,2023,Latavius Murray,82.9,RB,10,74.30000000000001,8.599999999999994,8140,1476
203.0,2023,Zamir White,75.9,RB,11,56.849999999999994,19.05000000000001,8140,8139
203.5,2023,Ty Chandler,101.0,RB,11,56.849999999999994,44.150000000000006,8140,8230
216.5,2023,Zack Moss,167.6,RB,11,56.849999999999994,110.75,8140,6845
217.0,2023,Sean Tucker,5.2,RB,11,56.849999999999994,-51.64999999999999,8140,9506
222.0,2023,Cordarrelle Patterson,36.8,RB,11,56.849999999999994,-20.049999999999997,8140,1535
225.0,2023,Jordan Mason,44.7,RB,11,56.849999999999994,-12.149999999999991,8140,8408
225.0,2023,Evan Hull,1.7,RB,12,20.7,-19.0,8140,9220
228.5,2023,Joshua Kelley,63.7,RB,12,20.7,43.0,8140,7045
230.0,2023,Chase Brown,53.5,RB,12,20.7,32.8,8140,9224
252.0,2023,Keaontay Ingram,14.0,RB,12,20.7,-6.699999999999999,8140,8221
259.3,2023,Melvin Gordon III,21.7,RB,12,20.7,1.0,8140,2320
260.0,2023,Isaiah Spiller,19.0,RB,12,20.7,-1.6999999999999993,8140,8153
262.0,2023,Michael Carter,58.8,RB,13,52.849999999999994,5.950000000000003,8140,7607
266.0,2023,Chris Evans,2.1,RB,13,52.849999999999994,-50.74999999999999,8140,7794
266.5,2023,Pierre Strong Jr.,44.8,RB,13,52.849999999999994,-8.049999999999997,8140,8116
268.0,2023,Chase Edmonds,39.7,RB,13,52.849999999999994,-13.149999999999991,8140,5000
276.0,2023,Zach Evans,1.9,RB,13,52.849999999999994,-50.95,8140,9222
293.0,2023,Matt Breida,46.9,RB,13,52.849999999999994,-5.949999999999996,8140,4455
295.5,2023,Trayveon Williams,14.9,RB,14,23.9,-8.999999999999998,8140,6144
302.0,2023,Salvon Ahmed,42.9,RB,14,23.9,19.0,8140,6918
302.0,2023,Julius Chestnut,0.0,RB,14,23.9,-23.9,8140,8254
305.0,2023,DeeJay Dallas,12.2,RB,14,23.9,-11.7,8140,6931
311.0,2023,James Robinson,1.0,RB,14,23.9,-22.9,8140,6955
312.0,2023,Kene Nwangwu,1.3,RB,14,23.9,-22.6,8140,7720
313.0,2023,Jaleel McLaughlin,106.0,RB,15,42.5,63.5,8140,11439
317.0,2023,Eric Gray,13.0,RB,15,42.5,-29.5,8140,10223
317.5,2023,Israel Abanikanda,18.3,RB,15,42.5,-24.2,8140,9227
318.0,2023,Patrick Ricard,16.2,RB,15,42.5,-26.3,8140,
323.0,2023,Kyle Juszczyk,38.5,RB,15,42.5,-4.0,8140,
324.0,2023,Chris Rodriguez Jr.,39.9,RB,15,42.5,-2.6000000000000014,8140,10219
337.0,2023,Malik Davis,0.0,RB,16,16.7,-16.7,8140,8800
341.0,2023,Tyrion Davis-Price,2.1,RB,16,16.7,-14.6,8140,8211
342.5,2023,Boston Scott,17.8,RB,16,16.7,1.1000000000000014,8140,5122
350.0,2023,Raheem Blackshear,15.1,RB,16,16.7,-1.5999999999999996,8140,8255
353.0,2023,Ameer Abdullah,41.0,RB,16,16.7,24.3,8140,2359
354.0,2023,JaMycal Hasty,0.0,RB,16,16.7,-16.7,8140,6996
354.5,2023,D'Ernest Johnson,34.8,RB,17,13.4,21.4,8140,6694
356.5,2023,Kenyan Drake,5.1,RB,17,13.4,-8.3,8140,3242
360.0,2023,La'Mical Perine,14.0,RB,17,13.4,0.5999999999999996,8140,6908
362.0,2023,Elijah Dotson,3.9,RB,17,13.4,-9.5,8140,11114
368.0,2023,Keaton Mitchell,69.9,RB,17,13.4,56.50000000000001,8140,9511
378.0,2023,Anthony McFarland Jr.,3.1,RB,17,13.4,-10.3,8140,6878
380.0,2023,Mike Boone,13.3,RB,18,10.4,2.9000000000000004,8140,5209
393.0,2023,Craig Reynolds,33.6,RB,18,10.4,23.200000000000003,8140,6659
414.0,2023,Bam Knight,3.1,RB,18,10.4,-7.300000000000001,8140,
423.0,2023,Patrick Taylor,30.0,RB,18,10.4,19.6,8140,6963
424.0,2023,Hunter Luepke,12.7,RB,18,10.4,2.299999999999999,8140,
445.0,2023,Alec Ingold,24.9,RB,18,10.4,14.499999999999998,8140,
8.3,2023,Travis Kelce,221.4,TE,0,159.6,61.80000000000001,8140,1466
37.3,2023,Mark Andrews,135.4,TE,0,159.6,-24.19999999999999,8140,5012
46.0,2023,T.J. Hockenson,221.0,TE,0,159.6,61.400000000000006,8140,5844
49.3,2023,George Kittle,203.2,TE,0,159.6,43.599999999999994,8140,4217
56.7,2023,Darren Waller,113.2,TE,0,159.6,-46.39999999999999,8140,2505
64.0,2023,Dallas Goedert,136.3,TE,0,159.6,-23.299999999999983,8140,5022
74.0,2023,Kyle Pitts,137.3,TE,1,146.15,-8.849999999999994,8140,7553
91.3,2023,David Njoku,205.2,TE,1,146.15,59.04999999999998,8140,4033
92.0,2023,Evan Engram,234.3,TE,1,146.15,88.15,8140,4066
100.7,2023,Pat Freiermuth,74.8,TE,1,146.15,-71.35000000000001,8140,7600
103.3,2023,Dalton Kincaid,152.3,TE,1,146.15,6.150000000000006,8140,10236
109.3,2023,Sam LaPorta,235.3,TE,1,146.15,89.15,8140,10859
115.0,2023,Tyler Higbee,108.5,TE,2,113.45,-4.950000000000003,8140,3271
115.3,2023,Dalton Schultz,152.5,TE,2,113.45,39.05,8140,5001
133.0,2023,Jake Ferguson,177.1,TE,2,113.45,63.64999999999999,8140,8110
138.3,2023,Dawson Knox,52.6,TE,2,113.45,-60.85,8140,5906
138.7,2023,Juwan Johnson,97.8,TE,2,113.45,-15.650000000000006,8140,7002
142.7,2023,Chigoziem Okonkwo,113.4,TE,2,113.45,-0.0499999999999971,8140,
142.7,2023,Cole Kmet,181.1,TE,3,102.85,78.25,8140,6826
152.7,2023,Gerald Everett,111.1,TE,3,102.85,8.25,8140,4089
155.7,2023,Greg Dulcich,5.5,TE,3,102.85,-97.35,8140,8172
158.3,2023,Isaiah Likely,101.1,TE,3,102.85,-1.75,8140,8131
164.7,2023,Irv Smith Jr.,35.5,TE,3,102.85,-67.35,8140,6126
170.3,2023,Luke Musgrave,75.2,TE,3,102.85,-27.64999999999999,8140,9481
188.0,2023,Cade Otton,116.6,TE,4,72.05,44.55,8140,8111
196.5,2023,Tyler Conklin,123.1,TE,4,72.05,51.05,8140,5133
197.0,2023,Hunter Henry,119.9,TE,4,72.05,47.85000000000001,8140,3214
199.3,2023,Taysom Hill,138.2,TE,4,72.05,66.14999999999999,8140,4381
200.5,2023,Hayden Hurst,42.4,TE,4,72.05,-29.65,8140,4973
204.0,2023,Noah Gray,70.6,TE,4,72.05,-1.4500000000000028,8140,7828
209.5,2023,Michael Mayer,69.4,TE,5,70.5,-1.0999999999999943,8140,9482
214.0,2023,Mike Gesicki,65.4,TE,5,70.5,-5.099999999999994,8140,4993
222.0,2023,Durham Smythe,71.6,TE,5,70.5,1.0999999999999943,8140,5008
223.0,2023,Trey McBride,181.5,TE,5,70.5,111.0,8140,8130
226.5,2023,Noah Fant,73.4,TE,5,70.5,2.9000000000000057,8140,5857
228.5,2023,Zach Ertz,51.7,TE,5,70.5,-18.799999999999997,8140,1339
261.7,2023,Tucker Kraft,78.5,TE,6,51.7,26.799999999999997,8140,9484
262.5,2023,Logan Thomas,128.8,TE,6,51.7,77.10000000000001,8140,2251
263.5,2023,Cole Turner,23.0,TE,6,51.7,-28.700000000000003,8140,8214
280.0,2023,Kylen Granson,73.0,TE,6,51.7,21.299999999999997,8140,7602
280.5,2023,Daniel Bellinger,50.5,TE,6,51.7,-1.2000000000000028,8140,8225
281.0,2023,Adam Trautman,60.4,TE,6,51.7,8.699999999999996,8140,6869
287.5,2023,Luke Schoonmaker,26.5,TE,7,36.75,-10.25,8140,10871
293.0,2023,Darnell Washington,13.1,TE,7,36.75,-23.65,8140,9479
295.0,2023,C.J. Uzomah,19.8,TE,7,36.75,-16.95,8140,2460
302.0,2023,Albert Okwuegbunam,0.0,TE,7,36.75,-36.75,8140,6843
306.5,2023,Jimmy Graham,33.9,TE,7,36.75,-2.8500000000000014,8140,616
310.0,2023,Zack Kuntz,0.0,TE,7,36.75,-36.75,8140,9483
316.0,2023,Ross Dwelley,2.2,TE,8,28.1,-25.9,8140,5285
325.5,2023,Austin Hooper,48.4,TE,8,28.1,20.299999999999997,8140,3202
326.0,2023,Connor Heyward,39.7,TE,8,28.1,11.6,8140,8181
328.0,2023,Robert Tonyan,22.2,TE,8,28.1,-5.900000000000002,8140,4602
331.0,2023,Brock Wright,28.1,TE,8,28.1,0.0,8140,7891
341.0,2023,Ben Sims,12.1,TE,8,28.1,-16.0,8140,11082
342.0,2023,Jesper Horsted,1.4,TE,9,26.4,-25.0,8140,6075
349.5,2023,Donald Parham Jr.,79.5,TE,9,26.4,53.1,8140,6074
351.0,2023,Jordan Akins,28.2,TE,9,26.4,1.8000000000000007,8140,5032
359.0,2023,Colby Parkinson,61.7,TE,9,26.4,35.300000000000004,8140,6865
361.0,2023,Josh Oliver,55.3,TE,9,26.4,28.9,8140,5973
361.5,2023,Jonnu Smith,126.2,TE,9,26.4,99.8,8140,4144
367.5,2023,Mo Alie-Cox,47.1,TE,10,21.15,25.950000000000003,8140,4054
369.0,2023,Brycen Hopkins,12.8,TE,10,21.15,-8.349999999999998,8140,6926
371.0,2023,Peyton Hendershot,7.8,TE,10,21.15,-13.349999999999998,8140,8197
379.0,2023,Blake Bell,13.6,TE,10,21.15,-7.549999999999999,8140,2422
390.0,2023,Foster Moreau,46.3,TE,10,21.15,25.15,8140,5985
394.5,2023,Jeremy Ruckert,31.1,TE,10,21.15,9.950000000000005,8140,8145
395.0,2023,Brenton Strange,14.5,TE,11,23.049999999999997,-8.549999999999997,8140,9480
407.0,2023,Will Dissly,40.2,TE,11,23.049999999999997,17.150000000000006,8140,5010
411.0,2023,Charlie Kolar,21.7,TE,11,23.049999999999997,-1.349999999999998,8140,8127
413.0,2023,Drew Sample,50.3,TE,11,23.049999999999997,27.25,8140,6001
425.0,2023,Tre' McKitty,0.0,TE,11,23.049999999999997,-23.049999999999997,8140,7554
427.0,2023,Travis Vokolek,0.0,TE,11,23.049999999999997,-23.049999999999997,8140,11381
440.0,2023,Luke Farrell,28.5,TE,12,23.2,5.300000000000001,8140,7842
1.0,2023,Justin Jefferson,204.2,WR,0,273.95000000000005,-69.75000000000006,8140,6794
2.3,2023,Ja'Marr Chase,263.0,WR,0,273.95000000000005,-10.950000000000044,8140,7564
5.3,2023,Tyreek Hill,378.4,WR,0,273.95000000000005,104.44999999999992,8140,3321
8.5,2023,CeeDee Lamb,405.2,WR,0,273.95000000000005,131.24999999999994,8140,6786
9.5,2023,Stefon Diggs,273.8,WR,0,273.95000000000005,-0.1500000000000341,8140,2449
12.0,2023,A.J. Brown,293.6,WR,0,273.95000000000005,19.649999999999977,8140,5859
14.8,2023,Amon-Ra St. Brown,332.9,WR,1,227.8,105.09999999999997,8140,7547
15.3,2023,Garrett Wilson,217.2,WR,1,227.8,-10.600000000000025,8140,8146
17.0,2023,Davante Adams,265.4,WR,1,227.8,37.599999999999966,8140,2133
22.0,2023,Jaylen Waddle,198.6,WR,1,227.8,-29.200000000000017,8140,7526
22.3,2023,Chris Olave,229.3,WR,1,227.8,1.5,8140,8144
23.5,2023,DeVonta Smith,229.6,WR,1,227.8,1.799999999999983,8140,7525
26.3,2023,Cooper Kupp,162.4,WR,2,226.2,-63.79999999999998,8140,4039
27.8,2023,Deebo Samuel,243.7,WR,2,226.2,17.5,8140,5872
29.0,2023,Calvin Ridley,227.9,WR,2,226.2,1.700000000000017,8140,4981
29.7,2023,Tee Higgins,137.6,WR,2,226.2,-88.6,8140,6801
31.7,2023,D.K. Metcalf,225.4,WR,2,226.2,-0.799999999999983,8140,5846
36.3,2023,Amari Cooper,227.0,WR,2,226.2,0.8000000000000114,8140,2309
36.3,2023,Keenan Allen,274.9,WR,3,209.45,65.44999999999999,8140,1479
44.0,2023,Brandon Aiyuk,251.2,WR,3,209.45,41.75,8140,6803
44.0,2023,DJ Moore,288.5,WR,3,209.45,79.05000000000001,8140,4983
49.3,2023,DeAndre Hopkins,223.6,WR,3,209.45,14.150000000000006,8140,1426
51.0,2023,Mike Williams,50.2,WR,3,209.45,-159.25,8140,4068
52.3,2023,Drake London,171.5,WR,3,209.45,-37.94999999999999,8140,8112
55.7,2023,Terry McLaurin,203.2,WR,4,166.3,36.89999999999998,8140,5927
58.3,2023,Christian Kirk,154.3,WR,4,166.3,-12.0,8140,4950
59.3,2023,Chris Godwin,207.2,WR,4,166.3,40.89999999999998,8140,4037
63.0,2023,Christian Watson,101.3,WR,4,166.3,-65.00000000000001,8140,8167
65.3,2023,Tyler Lockett,198.4,WR,4,166.3,32.099999999999994,8140,2374
67.0,2023,Jerry Jeudy,141.8,WR,4,166.3,-24.5,8140,6783
68.0,2023,Mike Evans,282.5,WR,5,143.10000000000002,139.39999999999998,8140,2216
71.0,2023,Gabe Davis,161.4,WR,5,143.10000000000002,18.299999999999983,8140,6943
71.0,2023,Michael Pittman Jr.,248.2,WR,5,143.10000000000002,105.09999999999997,8140,6819
72.3,2023,Diontae Johnson,152.7,WR,5,143.10000000000002,9.599999999999966,8140,5937
72.5,2023,George Pickens,208.8,WR,5,143.10000000000002,65.69999999999999,8140,8137
74.0,2023,Jahan Dotson,124.8,WR,5,143.10000000000002,-18.300000000000026,8140,8119
74.3,2023,Zay Flowers,204.4,WR,6,146.4,58.0,8140,9997
77.0,2023,Brandin Cooks,171.2,WR,6,146.4,24.799999999999983,8140,2197
83.0,2023,Jordan Addison,221.3,WR,6,146.4,74.9,8140,9756
85.7,2023,Jaxon Smith-Njigba,149.8,WR,6,146.4,3.4000000000000057,8140,9488
89.0,2023,Courtland Sutton,196.7,WR,6,146.4,50.29999999999998,8140,5045
89.3,2023,Marquise Brown,134.7,WR,6,146.4,-11.700000000000015,8140,5848
97.5,2023,Odell Beckham Jr.,109.5,WR,7,114.2,-4.700000000000003,8140,2078
99.8,2023,Elijah Moore,136.1,WR,7,114.2,21.89999999999999,8140,7596
100.0,2023,Julio Jones,36.4,WR,7,114.2,-77.80000000000001,8140,947
101.0,2023,Rashod Bateman,76.5,WR,7,114.2,-37.7,8140,7571
101.3,2023,Treylon Burks,39.9,WR,7,114.2,-74.30000000000001,8140,8135
103.3,2023,Michael Thomas,89.8,WR,7,114.2,-24.40000000000001,8140,3199
103.8,2023,Kadarius Toney,53.0,WR,8,123.0,-70.0,8140,7606
107.7,2023,Skyy Moore,53.7,WR,8,123.0,-69.3,8140,8168
109.0,2023,Nico Collins,258.4,WR,8,123.0,135.39999999999998,8140,7569
110.3,2023,Quentin Johnston,94.0,WR,8,123.0,-29.0,8140,9754
116.7,2023,JuJu Smith-Schuster,61.0,WR,8,123.0,-62.0,8140,4040
117.3,2023,Jameson Williams,80.3,WR,8,123.0,-42.7,8140,8148
121.3,2023,Rashee Rice,214.5,WR,9,117.9,96.6,8140,10229
121.3,2023,Romeo Doubs,174.4,WR,9,117.9,56.5,8140,8121
126.7,2023,Michael Gallup,87.8,WR,9,117.9,-30.10000000000001,8140,5038
128.0,2023,Allen Lazard,60.1,WR,9,117.9,-57.8,8140,5185
133.3,2023,Jakobi Meyers,214.1,WR,9,117.9,96.2,8140,5947
133.7,2023,Adam Thielen,229.0,WR,9,117.9,111.1,8140,1689
134.0,2023,Zay Jones,78.1,WR,10,99.6,-21.5,8140,4080
136.0,2023,Marquez Valdes-Scantling,58.5,WR,10,99.6,-41.099999999999994,8140,5086
137.3,2023,Tyler Boyd,146.8,WR,10,99.6,47.20000000000002,8140,3225
140.0,2023,Jayden Reed,215.2,WR,10,99.6,115.6,8140,10222
140.0,2023,Darnell Mooney,78.9,WR,10,99.6,-20.69999999999999,8140,7090
144.5,2023,Marvin Mims Jr.,68.7,WR,10,99.6,-30.89999999999999,8140,9494
151.7,2023,Van Jefferson,41.3,WR,11,74.25,-32.95,8140,6853
152.0,2023,Justin Watson,91.0,WR,11,74.25,16.75,8140,5374
153.3,2023,Donovan Peoples-Jones,28.5,WR,11,74.25,-45.75,8140,6824
155.7,2023,K.J. Osborn,120.0,WR,11,74.25,45.75,8140,7066
161.3,2023,Puka Nacua,298.5,WR,11,74.25,224.25,8140,9493
162.5,2023,Jonathan Mingo,84.8,WR,11,74.25,10.549999999999995,8140,10225
164.5,2023,Jauan Jennings,51.5,WR,12,94.7,-43.2,8140,7049
168.0,2023,Alec Pierce,95.4,WR,12,94.7,0.7000000000000028,8140,8142
171.0,2023,DJ Chark Jr.,117.5,WR,12,94.7,22.799999999999997,8140,4951
174.0,2023,Jalin Hyatt,60.3,WR,12,94.7,-34.400000000000006,8140,9497
178.0,2023,Rashid Shaheed,151.6,WR,12,94.7,56.89999999999999,8140,8676
179.0,2023,Curtis Samuel,157.2,WR,12,94.7,62.499999999999986,8140,4082
187.3,2023,Khalil Shakir,113.1,WR,13,78.35,34.75,8140,8134
188.0,2023,Mecole Hardman Jr.,27.7,WR,13,78.35,-50.64999999999999,8140,5917
189.0,2023,Richie James,21.4,WR,13,78.35,-56.95,8140,5137
189.5,2023,Isaiah Hodgins,62.0,WR,13,78.35,-16.349999999999994,8140,6920
192.5,2023,Joshua Palmer,108.7,WR,13,78.35,30.35000000000001,8140,7670
197.0,2023,Cedrick Wilson Jr.,69.6,WR,13,78.35,-8.75,8140,5113
200.0,2023,Tank Dell,165.0,WR,14,90.55,74.45,8140,9502
201.0,2023,Hunter Renfrow,50.5,WR,14,90.55,-40.05,8140,5955
202.0,2023,Josh Reynolds,130.8,WR,14,90.55,40.250000000000014,8140,4171
203.0,2023,Dontayvion Wicks,121.1,WR,14,90.55,30.549999999999997,8140,9486
205.0,2023,Parris Campbell,30.4,WR,14,90.55,-60.15,8140,5880
212.0,2023,Darius Slayton,151.0,WR,14,90.55,60.45,8140,6149
213.0,2023,DeVante Parker,72.4,WR,15,60.7,11.700000000000005,8140,2319
213.5,2023,Justyn Ross,11.3,WR,15,60.7,-49.400000000000006,8140,8140
218.0,2023,Chase Claypool,21.7,WR,15,60.7,-39.0,8140,6886
220.3,2023,Jalen Tolbert,60.8,WR,15,60.7,0.0999999999999943,8140,8117
222.0,2023,Michael Wilson,112.5,WR,15,60.7,51.8,8140,10232
223.0,2023,Quez Watkins,35.2,WR,15,60.7,-25.5,8140,6927
224.5,2023,Demarcus Robinson,89.4,WR,16,47.55,41.85000000000001,8140,3286
229.5,2023,Robert Woods,89.3,WR,16,47.55,41.75,8140,1352
230.0,2023,Nelson Agholor,97.1,WR,16,47.55,49.55,8140,2325
230.0,2023,John Metchie III,32.2,WR,16,47.55,-15.349999999999994,8140,8147
231.0,2023,Josh Downs,157.1,WR,16,47.55,109.55,8140,9500
231.0,2023,Wan'Dale Robinson,133.2,WR,16,47.55,85.64999999999999,8140,8126
236.0,2023,Allen Robinson II,62.0,WR,17,50.1,11.9,8140,1992
255.0,2023,Marvin Jones Jr.,8.4,WR,17,50.1,-41.7,8140,1067
256.5,2023,Mack Hollins,43.1,WR,17,50.1,-7.0,8140,4177
257.5,2023,Calvin Austin III,52.7,WR,17,50.1,2.6000000000000014,8140,8125
257.5,2023,Cedric Tillman,44.2,WR,17,50.1,-5.899999999999999,8140,10444
258.0,2023,Kendrick Bourne,102.0,WR,17,50.1,51.9,8140,4454
258.5,2023,Terrace Marshall Jr.,32.9,WR,18,55.85,-22.950000000000003,8140,7565
260.5,2023,Deonte Harty,36.0,WR,18,55.85,-19.85,8140,6234
266.0,2023,Tutu Atwell,108.4,WR,18,55.85,52.55,8140,7562
277.0,2023,Tyquan Thornton,27.2,WR,18,55.85,-28.65,8140,8188
279.0,2023,Trey Palmer,97.7,WR,18,55.85,41.85,8140,9492
281.0,2023,Randall Cobb,14.9,WR,18,55.85,-40.95,8140,928
285.3,2023,Noah Brown,101.6,WR,19,45.5,56.099999999999994,8140,4234
290.0,2023,Dyami Brown,34.8,WR,19,45.5,-10.700000000000005,8140,7587
290.0,2023,A.T. Perry,60.6,WR,19,45.5,15.1,8140,10863
291.0,2023,Tyler Scott,37.9,WR,19,45.5,-7.600000000000001,8140,9490
295.0,2023,Greg Dortch,64.5,WR,19,45.5,19.0,8140,5970
298.0,2023,Demario Douglas,109.2,WR,19,45.5,63.7,8140,9501
299.0,2023,Trent Sherfield,25.6,WR,20,25.700000000000003,-0.1000000000000014,8140,5154
301.0,2023,Olamide Zaccheaus,38.4,WR,20,25.700000000000003,12.699999999999996,8140,6271
302.0,2023,Sterling Shepard,22.3,WR,20,25.700000000000003,-3.400000000000002,8140,3200
302.5,2023,Kayshon Boutte,3.9,WR,20,25.700000000000003,-21.800000000000004,8140,9504
307.0,2023,Kalif Raymond,97.4,WR,20,25.700000000000003,71.7,8140,3634
309.0,2023,Jake Bobo,56.9,WR,20,25.700000000000003,31.199999999999996,8140,10867
309.0,2023,Xavier Hutchinson,21.9,WR,21,21.7,0.1999999999999993,8140,10218
313.0,2023,Braxton Berrios,57.9,WR,21,21.7,36.2,8140,5121
313.0,2023,Jalen Guyton,24.9,WR,21,21.7,3.1999999999999993,8140,6421
314.0,2023,Laviska Shenault Jr.,21.5,WR,21,21.7,-0.1999999999999993,8140,6814
314.0,2023,Andrei Iosivas,50.6,WR,21,21.7,28.9,8140,10226
315.0,2023,Ronnie Bell,30.8,WR,21,21.7,9.1,8140,10221
320.0,2023,Jamal Agnew,42.3,WR,22,17.7,24.6,8140,4198
320.5,2023,Devin Duvernay,7.3,WR,22,17.7,-10.4,8140,6847
322.0,2023,Derius Davis,31.7,WR,22,17.7,14.0,8140,10234
327.0,2023,Brandon Powell,69.1,WR,22,17.7,51.39999999999999,8140,5695
328.0,2023,Marquise Goodwin,14.0,WR,22,17.7,-3.6999999999999993,8140,1346
328.5,2023,Nick Westbrook-Ikhine,83.0,WR,22,17.7,65.3,8140,7496
330.0,2023,Samori Toure,15.8,WR,23,22.5,-6.699999999999999,8140,8235
332.0,2023,Jalen Reagor,22.5,WR,23,22.5,0.0,8140,6798
333.0,2023,Marquez Callaway,0.0,WR,23,22.5,-22.5,8140,6989
336.0,2023,KaVontae Turpin,59.7,WR,23,22.5,37.2,8140,8917
346.0,2023,Tre Tucker,71.8,WR,23,22.5,49.3,8140,10213
347.0,2023,Trenton Irwin,62.6,WR,23,22.5,40.1,8140,6598
349.5,2023,Isaiah McKenzie,20.6,WR,24,18.6,2.0,8140,4197
351.0,2023,Jason Brownlee,16.6,WR,24,18.6,-2.0,8140,11311
356.0,2023,Tyler Johnson,8.8,WR,24,18.6,-9.8,8140,6960
357.0,2023,Ben Skowronek,21.5,WR,24,18.6,2.8999999999999986,8140,7757
360.0,2023,Zach Pascal,5.9,WR,24,18.6,-12.7,8140,4319
362.0,2023,David Bell,48.7,WR,24,18.6,30.1,8140,8118
364.0,2023,Brandon Johnson,71.4,WR,25,20.85,50.55,8140,8756
366.0,2023,Robbie Chosen,22.6,WR,25,20.85,1.75,8140,3423
372.0,2023,Xavier Gipson,56.7,WR,25,20.85,35.85,8140,11306
376.0,2023,Antoine Green,1.2,WR,25,20.85,-19.65,8140,11053
378.0,2023,Jalen Nailor,5.9,WR,25,20.85,-14.95,8140,8180
389.0,2023,Ihmir Smith-Marsette,26.5,WR,25,20.85,5.649999999999999,8140,7559
390.0,2023,River Cracraft,27.1,WR,26,37.150000000000006,-10.050000000000004,8140,4854
391.0,2023,Charlie Jones,14.7,WR,26,37.150000000000006,-22.450000000000006,8140,10228
392.0,2023,Lil'Jordan Humphrey,47.2,WR,26,37.150000000000006,10.049999999999995,8140,5938
397.0,2023,Parker Washington,41.2,WR,26,37.150000000000006,4.049999999999997,8140,9487
399.0,2023,Kyle Philips,33.1,WR,26,37.150000000000006,-4.050000000000004,8140,8171
401.0,2023,Byron Pringle,30.1,WR,26,37.150000000000006,-7.050000000000004,8140,5199
403.0,2023,Erik Ezukanma,2.2,WR,27,13.0,-10.8,8140,8114
405.0,2023,DeAndre Carter,9.7,WR,27,13.0,-3.3000000000000007,8140,2750
410.0,2023,Chris Moore,68.3,WR,27,13.0,55.3,8140,3269
426.0,2023,Velus Jones Jr.,11.1,WR,27,13.0,-1.9000000000000004,8140,8223
435.0,2023,Jalen Brooks,12.4,WR,27,13.0,-0.5999999999999996,8140,11034
442.0,2023,Andy Isabella,0.0,WR,27,13.0,-13.0,8140,5915
444.0,2023,Tay Martin,0.0,WR,28,13.7,-13.7,8140,8250
29.3,2024,Josh Allen,380.3,QB,0,307.2,73.10000000000002,8140,4984
36.3,2024,Jalen Hurts,330.1,QB,0,307.2,22.90000000000003,8140,6904
37.5,2024,Patrick Mahomes,292.8,QB,0,307.2,-14.399999999999975,8140,4046
44.3,2024,Lamar Jackson,442.4,QB,0,307.2,135.2,8140,4881
58.8,2024,Anthony Richardson,178.5,QB,0,307.2,-128.7,8140,9229
62.8,2024,C.J. Stroud,240.4,QB,0,307.2,-66.79999999999998,8140,9758
65.8,2024,Kyler Murray,314.2,QB,1,286.7,27.5,8140,5849
76.3,2024,Joe Burrow,391.8,QB,1,286.7,105.10000000000002,8140,6770
80.0,2024,Jordan Love,238.9,QB,1,286.7,-47.79999999999998,8140,6804
83.8,2024,Dak Prescott,126.5,QB,1,286.7,-160.2,8140,3294
88.8,2024,Jayden Daniels,358.8,QB,1,286.7,72.10000000000002,8140,11566
98.8,2024,Caleb Williams,264.5,QB,1,286.7,-22.19999999999999,8140,11560
101.0,2024,Brock Purdy,284.9,QB,2,259.25,25.649999999999977,8140,8183
107.3,2024,Jared Goff,326.8,QB,2,259.25,67.55000000000001,8140,3163
107.3,2024,Tua Tagovailoa,188.6,QB,2,259.25,-70.65,8140,6768
111.0,2024,Trevor Lawrence,148.7,QB,2,259.25,-110.55,8140,7523
125.8,2024,Kirk Cousins,196.1,QB,2,259.25,-63.150000000000006,8140,1166
126.5,2024,Justin Herbert,286.4,QB,2,259.25,27.149999999999977,8140,6797
135.3,2024,Matthew Stafford,226.6,QB,3,209.0,17.599999999999994,8140,421
138.5,2024,Aaron Rodgers,267.6,QB,3,209.0,58.60000000000002,8140,96
149.3,2024,Baker Mayfield,383.8,QB,3,209.0,174.8,8140,4892
151.0,2024,Deshaun Watson,83.7,QB,3,209.0,-125.3,8140,4017
155.3,2024,Geno Smith,281.0,QB,3,209.0,72.0,8140,1373
158.3,2024,Will Levis,141.9,QB,3,209.0,-67.1,8140,9999
175.5,2024,Bo Nix,322.0,QB,4,174.65,147.35,8140,11563
178.5,2024,Bryce Young,208.0,QB,4,174.65,33.349999999999994,8140,9228
179.3,2024,Derek Carr,153.9,QB,4,174.65,-20.75,8140,2028
180.5,2024,Sam Darnold,328.0,QB,4,174.65,153.35,8140,4943
185.8,2024,Daniel Jones,146.3,QB,4,174.65,-28.34999999999999,8140,5870
199.0,2024,Justin Fields,122.1,QB,4,174.65,-52.55000000000001,8140,7591
199.0,2024,Drake Maye,195.1,QB,5,112.1,83.0,8140,11564
207.0,2024,Russell Wilson,185.8,QB,5,112.1,73.70000000000002,8140,1234
210.3,2024,Gardner Minshew,112.3,QB,5,112.1,0.2000000000000028,8140,6011
243.3,2024,Jacoby Brissett,46.2,QB,5,112.1,-65.89999999999999,8140,3257
263.0,2024,Joe Flacco,114.0,QB,5,112.1,1.9000000000000057,8140,19
279.0,2024,Michael Penix Jr.,47.1,QB,5,112.1,-65.0,8140,11559
